id,fax_id,date,date2,container,shipper,consignee,port,country,weight,commodity,com_qty,com_unit,ship,voyage,carrier,shipments,container_total,shipments_vrac,weight_total,lat,lon
55412-7-437EMPSODPATRES179SAC-2,55412,12/30/2019,12/1/2019,7,EMPRESAS CAROZZI SA,SODIPAL SA,VALPARAISO - CL,Chile,90826,PATES ALIMENTAIRES,17900,"SACS, SACHETS",AS SAMANTA,1N,SEABOARD MARINE,0,2,0,30275,-33.03558,-71.626953
55420-1-431PARPARAIDSES225PIE-1,55420,12/30/2019,12/1/2019,1,PARTICULIER,PARTICULIER,HOUSTON - TX,USA,4901,AIDES HUMANITAIRES DIVERSES,225,PIECES,AS SAMANTA,1N,SEABOARD MARINE,1,1,0,4901,29.763056,-95.36305
55430-13-4313CARCHAEFFELS340CAR-3,55430,12/30/2019,12/1/2019,13,CARIBBEAN FORWARDING,CHATELAIN CARGO SERVICES INC,LE HAVRE,France,115704,EFFETS PERSONNELS,340,CARTON,VEGA FYNEN,005E,COSCO SHIPPING,0,4,0,38568,49.5,0.133333
55438-1-431MANMIMACIQUE660PAQ-1,55438,12/30/2019,12/1/2019,1,MANUCHAR NV,MIMA SA,ANTWERP,Belgium,16824,ACIDE NITRILOTRIACETIQUE,660,"PAQUET, COLIS",VEGA FYNEN,005E,COSCO SHIPPING,1,1,0,16824,51.216667,4.416667
55446-1-431SAFSAFVOISUV1UNI-1,55446,12/30/2019,12/1/2019,1,SAFARI CO SAFARI DIRECT TRADE CARVIEW OFFICIAL STORE,SAFARI MOTORS,RIO HAINA,Dominican Republic,2029,VOITURES SUV,1,UNITES,VEGA FYNEN,005E,COSCO SHIPPING,1,1,0,2029,18.417,-70.017
55455-1-431BARLESVEROOL137CAI-1,55455,12/30/2019,12/1/2019,1,BARDINET SA,LES ETABLISSEMENTS ROSSARD,LE HAVRE,France,24989,"VERMOUTH, VINS DE RAISINS FRAIS, VINS ENRICHIS D'ALCOOL",1370,CAISSES,VEGA FYNEN,005H,HAPAG-LLOYD,1,1,0,24989,49.5,0.133333
55465-1-431CIRELEVIS...21PAL-1,55465,12/30/2019,12/1/2019,1,CIRCLE WELL CO LTD,ELECTRO TECHNIQUE GENERAL SA,KEELUNG,Taiwan,17605,"VIS, ECROU, CROHET, TIRE-FOND, RONDELLE (RESSORT), CLAVETTE",21,PALETTES,VEGA FYNEN,5E,ZIM LINES,1,1,0,17605,25.12825,121.7419
55475-2-432KRAHUIN/AN/A0N/A-1,55475,12/30/2019,12/1/2019,2,KRAFT FOODS GROUP EXPORTS LLC,HUILERIES HAITIENNES SA,SAVANNAH - GA,USA,30498,N/A,0,N/A,VEGA FYNEN,5E,ZIM LINES,1,2,0,30498,32.083332,-81.1
55482-2-432PARPAREFFELS5PIE-3,55482,12/30/2019,12/1/2019,2,PARTICULIER,PARTICULIER,KINGSTON,Jamaica,10000,EFFETS PERSONNELS,5,PIECES,VEGA FYNEN,5E,ZIM LINES,0,1,0,3333,17.995147,-76.7846006
55489-1-431TA DJBMARLES436CAR-1,55489,12/30/2019,12/1/2019,1,TA MAK CHINA LTD,DJB SERVICES,NINGBO,China,25311,MARCHANDISE GENERALE,4360,CARTON,VEGA FYNEN,5E,ZIM LINES,1,1,0,25311,29.878185,121.54945
55498-2-432ZHECHEMARLES693CAR-1,55498,12/30/2019,12/1/2019,2,ZHEJIANG OSEE IMPORT & EXPORT,CHELO DEPOT,NINGBO,China,28690,MARCHANDISE GENERALE,693,CARTON,VEGA FYNEN,5E,ZIM LINES,1,1,0,14345,29.878185,121.54945
55508-1-431EXIMSCMATION162PIE-1,55508,12/31/2019,12/1/2019,1,EXIMPORT INT'L SALES-USA,MSC TRADING SA,MIAMI - FL,USA,21413,MATERIAUX DE CONSTRUCTION,162,PIECES,SARA EXPRESS,715S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,21413,25.77389,-80.193886
55514-1-431JADMATECHLLE1PAL-5,55514,12/31/2019,12/1/2019,1,JADEMAR CORPORATION,MATELEC SA,MIAMI - FL,USA,12803,ECHELLE,1,PALETTES,SARA EXPRESS,715S,ANTILLEAN MARINE SHIPPING  CORP,0,0,0,1600,25.77389,-80.193886
55520-1-431PARROSARTSON240CAR-1,55520,12/31/2019,12/1/2019,1,PARADISE COSMETICS,ROSERA SERVICES,MIAMI - FL,USA,18189,"ARTICLES, ACCESSOIRE DE MAISON",2400,CARTON,SARA EXPRESS,715S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,18189,25.77389,-80.193886
55527-1-431SONPAREFFELS1LOT-1,55527,12/31/2019,12/1/2019,1,SONY RAYMOMD,PARTICULIER,MIAMI - FL,USA,16465,EFFETS PERSONNELS,1,LOTS,SARA EXPRESS,715S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,16465,25.77389,-80.193886
55536-1-431AIRCARESSERE23PAQ-1,55536,12/31/2019,12/1/2019,1,AIRPHARM SA,CARRIBEX SA,GENEVA,Switzerland,17769,"ESSENCE POUR PARFUM , MATIERE PREMIERE",23,"PAQUET, COLIS",VEGA FYNEN,005H,HAPAG-LLOYD,1,1,0,17769,46.195602,6.148113
55545-4-434INTGAPSERBLE107PIE-1,55545,12/31/2019,12/1/2019,4,INTERSTATE PAPER INDUSTRIES (IPI),GAPCO,ALEXANDRIA,Egypt,60301,SERVIETTE DE TABLE,107,PIECES,VEGA FYNEN,005H,HAPAG-LLOYD,1,2,0,30151,-6.416667,-38.016666
55555-1-431VISCITMACAGE32PAL-1,55555,12/31/2019,12/1/2019,1,VISA GLOBAL LOGISTICS S.P.A,CITADELLE UNITED SA,KINGSTON,Jamaica,24000,MACHINE POUR EMBALLAGE,32,PALETTES,VEGA FYNEN,005H,HAPAG-LLOYD,1,1,0,24000,17.995147,-76.7846006
55565-1-431GYSSASMOURDE270CAI-1,55565,1/1/2020,1/1/2020,1,GYSAS TRADING INC,SAS IMPORT EXPORT,MIAMI - FL,USA,24494,MOUTARDE,2700,CAISSES,DELPHINUS,111S,KING OCEAN SERVICES,1,1,0,24494,25.77389,-80.193886
55575-5-435BALMSCEVISET827CAR-3,55575,1/3/2020,1/1/2020,5,BALADEWA LTD,MSC TRADING SA,NINGBO,China,81700,"EVIER, LAVABO, BAIGNOIRE, WATER-CLOSET",827,CARTON,ARKADIA,112N,EVERGREEN,0,2,0,27233,29.878185,121.54945
55581-1-431EDUMINBATCHE7PAL-1,55581,1/3/2020,1/1/2020,1,EDUARDONO SA,MINISTERE DE L'AGRICULTURE,CARTAGENA,Colombia,1972,BATEAU DE PECHE,7,PALETTES,ARKADIA,112N,EVERGREEN,1,1,0,1972,10.399722,-75.51444
55591-20-4320HANCODDESENT430CAR-1,55591,1/3/2020,1/1/2020,20,HANGZHOU TRANSFAR COMMODITY,CODIGEL SA,NINGBO,China,397840,"DESINFECTANTS, DETERGENT",43098,CARTON,ARKADIA,112N,EVERGREEN,1,20,0,397840,29.878185,121.54945
55601-3-433MAJPREAILILS930SAC-1,55601,1/3/2020,1/1/2020,3,MAJOR PRODUCTS CO LTD,PREMIUM FOOD DISTRIBUTION (PFD),QINGDAO,China,87000,AILS,9300,"SACS, SACHETS",ARKADIA,112N,EVERGREEN,1,3,0,87000,36.09861,120.37194
55611-3-433TRASODSERQUE100CAR-1,55611,1/3/2020,1/1/2020,3,TRADIS INC,SODIPAL SA,NINGBO,China,23871,SERVIETTE HYGIENIQUE,10030,CARTON,ARKADIA,112N,EVERGREEN,1,3,0,23871,29.878185,121.54945
55621-1-431AUTPARBUSBUS1UNI-1,55621,1/3/2020,1/1/2020,1,AUTOWINI INC,PARTICULIER,SEOUL,South Korea,3700,BUS,1,UNITES,ARKADIA,112N,MAERSK LINE,1,1,0,3700,37.456257,126.705208
55631-2-432HANMSCMACVER283CAR-1,55631,1/3/2020,1/1/2020,2,HANDIAN GROUP NINGBO WASHING MACHINE CO LTD,MSC TRADING SA,NINGBO,China,8528,MACHINE A LAVER,283,CARTON,ARKADIA,112N,MAERSK LINE,1,2,0,8528,29.878185,121.54945
55641-1-431NOWD&EVIAFRI246CAR-1,55641,1/3/2020,1/1/2020,1,NOWACO SHIPPING APS,D&E GREEN ENTERPRISES,ALGECIRAS,Spain,26260,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2461,CARTON,ARKADIA,112N,MAERSK LINE,1,1,0,26260,36.13326,-5.45051
55651-1-431UNIMINAILILS240SAC-1,55651,1/3/2020,1/1/2020,1,UNICA FRESH SL,MINAYA SPICES,VALENCIA,Spain,24890,AILS,2400,"SACS, SACHETS",ARKADIA,112N,MAERSK LINE,1,1,0,24890,39.466667,-0.375
55661-1-431NAVLIFAIDRES134PIE-1,55661,1/3/2020,1/1/2020,1,NAVIGATION NETWORK INC,LIFELINE CHRISTIAN MISSION,CHICAGO - IL,USA,19958,AIDES ALIMENTAIRES,1340,PIECES,ARKADIA,112N,SEALAND,1,1,0,19958,41.85,-87.65
55671-1-431TEXIMPVETEBE130PAL-1,55671,1/3/2020,1/1/2020,1,TEXTILES EL GRECO C.A,IMPORTATEUR LAM,LA GUAIRA,Venezuela,4680,VETEMENTS ET ACCESSOIRE DE VETEMENT POUR BEBE,130,PALETTES,ARKADIA,112N,SEALAND,1,1,0,4680,10.6,-66.933334
55681-3-433GILQUATISILE152SAC-1,55681,1/3/2020,1/1/2020,3,GILDAN MAYAN TEXTILES DE RL,QUANTUM APAREIL SA,PUERTO CORTES,Honduras,44696,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,152,"SACS, SACHETS",PARADERO,9053S,"CROWLEY LINER SERVICES,INC",1,3,0,44696,11.5301,122.3975
55691-1-431ALLJOMEFFELS461PIE-1,55691,1/5/2020,1/1/2020,1,ALLIANCE INTERNATIONAL SHIPPING LLC,JOMA SERVICES,MIAMI - FL,USA,15876,EFFETS PERSONNELS,461,PIECES,AS SAMANTA,2S,SEABOARD MARINE,1,1,0,15876,25.77389,-80.193886
55697-13-4313GLOCRILAICRE223CAR-1,55697,1/5/2020,1/1/2020,13,GLORIA SA,CRISTO SA,CALLAO,Peru,280120,LAIT CONCENTRE NON SUCRE,22340,CARTON,AS SAMANTA,2S,SEABOARD MARINE,1,7,0,140060,-12.066667,-77.15
55704-1-431TROVALBATIES720PIE-1,55704,1/5/2020,1/1/2020,1,TROJAN BATTERIES COMPANY,VALERIO CANEZ SA,MIAMI - FL,USA,20488,BATTERIES,720,PIECES,AS SAMANTA,2S,SEABOARD MARINE,1,1,0,20488,25.77389,-80.193886
55712-1-431GENPR GROTIF15PAL-1,55712,1/5/2020,1/1/2020,1,GENMAC SRL,PR ENTREPRISE SA,ROME,Italy,11451,"GROUPE ELECTROGENE,CONVERTISSEUR ROTATIF",15,PALETTES,CFS PAFILIA,0RU23R1,CMA/CGM,1,1,0,11451,41.9,12.483333
55722-1-431NAVFONAIDRES126PAL-1,55722,1/5/2020,1/1/2020,1,NAVIGATION NETWORK INC,FONDATION MISSION DE L'ESPOIR,SAVANNAH - GA,USA,19199,AIDES ALIMENTAIRES,1260,PALETTES,CFS PAFILIA,0RU23R1,CMA/CGM,1,1,0,19199,32.083332,-81.1
55732-1-431UNIUNIPRORES99PAL-1,55732,1/5/2020,1/1/2020,1,UNICEF SUPPLY DIVISION,UNICEF,THESSALONIKI,Greece,1650,"PROVITAMINES OU VITAMINES, ADDITIFS ALIMENTAIRES",99,PALETTES,CFS PAFILIA,0RU23R1,CMA/CGM,1,1,0,1650,40.640278,22.94389
55742-1-431BOSPREVIAFRI181CAR-1,55742,1/6/2020,1/1/2020,1,BOSTON AGREX INC,PRESUPEX DISTRIBUTION,SAVANNAH - GA,USA,28445,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1814,CARTON,AS FAUSTINA,41N,SEABOARD MARINE,1,1,0,28445,32.083332,-81.1
55751-1-431INTHAIINSIDE10PAQ-1,55751,1/6/2020,1/1/2020,1,INTERNATIONAL POULTRY SWINE INDUSTRY SERVICES CORP,HAITI BROILER SA,MANZANILLO - PA,Panama,6294,"INSECTICIDES,ANTIRONGEUR,FONGICIDE,HERBICIDE",10,"PAQUET, COLIS",AS FAUSTINA,41N,SEABOARD MARINE,1,1,0,6294,9.364915,-79.88098
55760-1-431BALMSCGROTIF480CAR-1,55760,1/6/2020,1/1/2020,1,BALADEWA LTD,MSC TRADING SA,QINGDAO,China,21669,"GROUPE ELECTROGENE,CONVERTISSEUR ROTATIF",480,CARTON,CONTSHIP PAX,20001E,COSCO SHIPPING,1,1,0,21669,36.09861,120.37194
55768-10-4310IFBCARVOIION1UNI-1,55768,1/6/2020,1/1/2020,10,IFB INTERNATIONAL FREIGHT BRIDGE,CARIMPEX,LE HAVRE,France,128650,VOITURE D'OCCASION,1,UNITES,CONTSHIP PAX,20001E,COSCO SHIPPING,0,3,0,42883,49.5,0.133333
55778-2-432SHAHAIOUVIUM50PAL-1,55778,1/6/2020,1/1/2020,2,SHANGHAI DEFELLER INTERNATIONAL TRADING CO LTD,HAITI METAL SA,SHANGHAI,China,55932,OUVRAGES EN ALUMINIUM,50,PALETTES,CONTSHIP PAX,20001E,COSCO SHIPPING,1,2,0,55932,31.045555,121.39972
55787-1-431ABBCIMMARLES5PIE-1,55787,1/6/2020,1/1/2020,1,ABB SA,CIMENTERIE NATIONAL SEM,ZURICH,Switzerland,4416,MARCHANDISE GENERALE,5,PIECES,CONTSHIP PAX,20001H,HAPAG-LLOYD,1,1,0,4416,47.36667,8.55
55797-6-436MUELESEMBUES561SAC-1,55797,1/6/2020,1/1/2020,6,MUEHLSTEIN,LES ENTREPRISES PLASTECH HAITI SA,BRIDGEPORT - CT,USA,142704,"EMBALLAGE PLASTIQUE, SAC ET SACHET PLASTIQUES",5610,"SACS, SACHETS",CONTSHIP PAX,20001H,HAPAG-LLOYD,1,6,0,142704,41.166943,-73.20528
55806-3-433MIDELECONURS202CAR-2,55806,1/6/2020,1/1/2020,3,MIDEA ELECTRIC TRADING CO LTD,ELECTRO REFRI SA / CASAMI,NINGBO,China,16592,CONGELATEURS,202,CARTON,CONTSHIP PAX,20001S,ZIM LINES,1,2,0,8296,29.878185,121.54945
55814-19-4319TIACRIPATATE201CAR-1,55814,1/6/2020,1/1/2020,19,TIANJIN WAYSUN FOOD INDUSTRIES LTD,CRISTO SA,TIANJIN,China,455164,PATE TOMATE,20140,CARTON,CONTSHIP PAX,20001S,ZIM LINES,1,19,0,455164,39.142223,117.17667
55822-1-431ZHEREGMARLES410CAR-1,55822,1/6/2020,1/1/2020,1,ZHEJIANG OSEE IMPORT & EXPORT,REGIO IMPORT EXPORT,NINGBO,China,17160,MARCHANDISE GENERALE,410,CARTON,CONTSHIP PAX,20001S,ZIM LINES,1,1,0,17160,29.878185,121.54945
55832-1-431EACCRIDENICE222CAR-1,55832,1/6/2020,1/1/2020,1,EACHLAND TRADING COMPANY,CRISTO SA,SHANGHAI,China,25038,DENTIFRICE,2225,CARTON,MONACO,PD952A,MEDITERRANEAN SHIPPING CO,1,1,0,25038,31.045555,121.39972
55842-1-431MOGCRIPREAUX141PAQ-1,55842,1/6/2020,1/1/2020,1,MOGIANA ALIMENTOS SA,CRISTO SA,SANTOS,Brazil,26638,PREPARTIONS DES TYPES UTILISES POUR ALIMENTATION DES ANIMAUX,1415,"PAQUET, COLIS",MONACO,PD952A,MEDITERRANEAN SHIPPING CO,1,1,0,26638,-23.95,-46.333332
55850-3-433ZHAISHSAURVE108CAR-1,55850,1/6/2020,1/1/2020,3,ZHANGZHOU TONGFA FOODS INDUSTRY CO LTD,ISHA FOODS CO,NINGBO,China,60480,SAUMONS EN CONSERVE,10800,CARTON,MONACO,PD952A,MEDITERRANEAN SHIPPING CO,1,3,0,60480,29.878185,121.54945
55860-3-433PARPAREFFELS3LOT-2,55860,1/6/2020,1/1/2020,3,PARTICULIER,PARTICULIER,MIAMI - FL,USA,48694,EFFETS PERSONNELS,3,LOTS,PEPIN EXPRESS,173S,ANTILLEAN MARINE SHIPPING  CORP,1,2,0,24347,25.77389,-80.193886
55868-1-431ENOJEAEFFELS45PAQ-2,55868,1/7/2020,1/1/2020,1,ENOCK PIERRE,JEAN CHEVALIER SANON,MONTREAL,Canada,3200,EFFETS PERSONNELS,45,"PAQUET, COLIS",CONTSHIP PAX,0621DS,CMA/CGM,1,1,0,1600,45.5,-73.583336
55876-2-432PARPAREFFELS284PIE-1,55876,1/7/2020,1/1/2020,2,PARTICULIER,PARTICULIER,HALIFAX,Canada,10000,EFFETS PERSONNELS,284,PIECES,CONTSHIP PAX,20001S,ZIM LINES,1,2,0,10000,44.65,-63.6
55885-0-430LAPPAREFFELS2LOT-1,55885,1/7/2020,1/1/2020,0,LAPARKAN TRADING LTD,PARTICULIER,PORT EVERGLADES - FL,USA,167,EFFETS PERSONNELS,2,LOTS,DELPHINUS,112S,KING OCEAN SERVICES,1,0,1,167,26.096666,-80.1275
55895-0-430SHEDINESSEUR947GAL-1,55895,1/10/2020,1/1/2020,0,SHELL TRADING (US) COMPANY,DISTRIBUTEURS NATIONAUX SA,HOUSTON - TX,USA,34543753,ESSENCE POUR MOTEUR,9475324,GALLONS,CELSIUS RAVENNA,V.001,PDVSA RVAM,1,0,1,17271877,29.763056,-95.36305
55904-1-431INDNABCARRCE19PAL-1,55904,1/10/2020,1/1/2020,1,INDUSTRIAS GAT SA,NATIONAL BAG AND TRADING CO SA,RIO HAINA,Dominican Republic,26170,"CARBONATE, PEROXOCARBONATE, CARBONATE D'AMMONIUM DU COMMERCE",19,PALETTES,PARADERO,001S,"CROWLEY LINER SERVICES,INC",1,1,0,26170,18.417,-70.017
55915-1-431COSOMEPRERES420CAR-1,55915,1/12/2020,1/1/2020,1,COS MATE PRODUCTS LLP,OMEGA IMPORT/ EXPORT,NINGBO,China,26044,PREPARATIONS CAPILLAIRES,4207,CARTON,ARKADIA,113N,EVERGREEN,1,1,0,26044,29.878185,121.54945
55925-8-438GLOSODLAICRE178CAR-1,55925,1/12/2020,1/1/2020,8,GLORIA SA,SODIPAL SA,CALLAO,Peru,173670,LAIT CONCENTRE NON SUCRE,17872,CARTON,ARKADIA,113N,EVERGREEN,1,8,0,173670,-12.066667,-77.15
55935-1-431PARPAREFFELS4CAR-1,55935,1/12/2020,1/1/2020,1,PARTICULIER,PARTICULIER,MANZANILLO - PA,Panama,6350,EFFETS PERSONNELS,4,CARTON,ARKADIA,113N,EVERGREEN,1,1,0,6350,9.364915,-79.88098
55945-2-432SUNLEBARTRIE522BAL-2,55945,1/12/2020,1/1/2020,2,SUNWELL TRADING CO LTD,LEBON M.S,SHANGHAI,China,37116,ARTICLE DE FRIPERIE,522,BALLES,ARKADIA,113N,EVERGREEN,1,1,0,18558,31.045555,121.39972
55953-31-4331ALLPAREFFELS30LOT-3,55953,1/12/2020,1/1/2020,31,ALLIANCE INTERNATIONAL SHIPPING LLC,PARTICULIER,MIAMI - FL,USA,496097,EFFETS PERSONNELS,30,LOTS,AS FAUSTINA,42S,SEABOARD MARINE,0,10,0,165366,25.77389,-80.193886
55961-1-431EMEPAREFFELS250PIE-1,55961,1/12/2020,1/1/2020,1,EMEX INC,PARTICULIER,MIAMI - FL,USA,17191,EFFETS PERSONNELS,250,PIECES,AS FAUSTINA,42S,SEABOARD MARINE,1,1,0,17191,25.77389,-80.193886
55970-1-431ONEACKPROLES155CAI-1,55970,1/12/2020,1/1/2020,1,ONE GLOBE INC,ACK WHOLESALE SA,MIAMI - FL,USA,8610,PRODUITS A BASE DE CEREALES,1556,CAISSES,AS FAUSTINA,42S,SEABOARD MARINE,1,1,0,8610,25.77389,-80.193886
55978-3-433TALHAIVIAFRI202PIE-1,55978,1/12/2020,1/1/2020,3,TALETT LLC,HAITI FOOD SUPPLY SA,MIAMI - FL,USA,71571,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2022,PIECES,AS FAUSTINA,42S,SEABOARD MARINE,1,3,0,71571,25.77389,-80.193886
55988-1-431AOVWATPOMMPE109CAR-1,55988,1/12/2020,1/1/2020,1,AOV INTERNATIONAL LLP,WATER FOR LIFE INC,MUNDRA,India,21541,POMPE,1096,CARTON,CFS PAFILIA,0RU24R1,CMA/CGM,1,1,0,21541,22.85,69.73333
56000-1-431DNANUTPREANT317CAR-1,56000,1/12/2020,1/1/2020,1,DNAO,NUTRIPHAR,LE HAVRE,France,19889,PREPARATIONS ALIMENTAIRES POUR BEBE ET ENFANT,3174,CARTON,CFS PAFILIA,0RU24R1,CMA/CGM,1,1,0,19889,49.5,0.133333
56010-5-435LIGADECARINE414CAR-1,56010,1/12/2020,1/1/2020,5,LIGHTHOUSE LOGISTICA LTDA,ADEKO ENTREPRISES SA,SANTOS,Brazil,132162,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",4144,CARTON,CFS PAFILIA,0RU24R1,CMA/CGM,1,5,0,132162,-23.95,-46.333332
56019-2-432PARPAREFFELS25PAQ-3,56019,1/12/2020,1/1/2020,2,PARTICULIER,PARTICULIER,WILLEMSTAD,Antarctica,2200,EFFETS PERSONNELS,25,"PAQUET, COLIS",CFS PAFILIA,0RU24R1,CMA/CGM,0,1,0,733,12.1084,-68.93354
56027-1-431SHALTDVERSSE10CAR-1,56027,1/12/2020,1/1/2020,1,SHANDONG ZHONGHAO INDUSTRY,LTD CONSTRUCTION SA,TIANJIN,China,26500,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",10,CARTON,CFS PAFILIA,0RU24R1,CMA/CGM,1,1,0,26500,39.142223,117.17667
56037-3-433UNILESRESQUE288SAC-1,56037,1/12/2020,1/1/2020,3,UNITCARGO CONTAINER LINE,LES ENTREPRISES PLASTECH HAITI SA,MIAMI - FL,USA,73176,RESINE SYNTHETIQUE,2880,"SACS, SACHETS",CFS PAFILIA,0RU24R1,CMA/CGM,1,3,0,73176,25.77389,-80.193886
56047-0-430HYUSUNVOISUV4UNI-1,56047,1/12/2020,1/1/2020,0,HYUNDAI MOTORS COMPANY,SUNAUTO SA,RIO HAINA,Dominican Republic,6304,VOITURES SUV,4,UNITES,VIKING PRINCESS,V.125,PDVSA RVAM,1,0,1,6304,18.417,-70.017
56057-4-434ERPSOGVIAFRI955CAR-1,56057,1/13/2020,1/1/2020,4,ERPILIC ENTEGRE TAVUKCULUK,SOGEDIPA SA,IZMIR,Turkey,104140,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",9556,CARTON,ARKADIA,113N,MAERSK LINE,1,4,0,104140,38.412727,27.138376
56066-2-432HUAMODETONON823ROU-1,56066,1/13/2020,1/1/2020,2,HUAFANG COMPANY LIMITED,MODAS GLORIA APPAREL SA (MGA SA),QINGDAO,China,25100,"ETOFFES EN LAINE,COTTON,POILS FINS EN BONNETERIE /NON",823,"ROULEAUX, BOBINE",ARKADIA,113N,MAERSK LINE,1,2,0,25100,36.09861,120.37194
56076-1-431NORHAIVIAFRI250CAR-1,56076,1/13/2020,1/1/2020,1,NORIDANE FOODS AS,HAITI FOOD SUPPLY SA,TILBURY,England,26550,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2500,CARTON,ARKADIA,113N,MAERSK LINE,1,1,0,26550,51.463024,0.360498
56086-1-431TMEFAOVOISUV1UNI-1,56086,1/13/2020,1/1/2020,1,TME,FAO HAITI REPRESENTATION,ALGECIRAS,Spain,2734,VOITURES SUV,1,UNITES,ARKADIA,113N,MAERSK LINE,1,1,0,2734,36.13326,-5.45051
56096-2-432AJCSOGVIAFRI290CAI-1,56096,1/13/2020,1/1/2020,2,AJC INTERNATIONAL INC,SOGEDIPA SA,HOUSTON - TX,USA,54390,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2901,CAISSES,ARKADIA,113N,SEALAND,1,2,0,54390,29.763056,-95.36305
56105-6-436ESSFOOVIAFRI870CAI-1,56105,1/13/2020,1/1/2020,6,ESS-FOOD AS,FOOD ZONE,HOUSTON - TX,USA,164382,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",8700,CAISSES,ARKADIA,113N,SEALAND,1,6,0,164382,29.763056,-95.36305
56114-1-431NEOTHECINSUS494CAR-1,56114,1/13/2020,1/1/2020,1,NEO LOGISTICS SA,THE WILLBES HAITIAN SA,SAN SALVADOR,El Salvador,5338,CINTRES POUR VETEMENTS ET TISSUS,494,CARTON,ARKADIA,113N,SEALAND,1,1,0,5338,11.002778,122.83528
56122-7-437AROPARVOIION7UNI-1,56122,1/13/2020,1/1/2020,7,AROMARK SHIPPING LLC,PARTICULIER,PORT NEWARK ELIZABETH - NJ,USA,42159,VOITURE D'OCCASION,7,UNITES,AS SAMANTA,2BIS,SEABOARD MARINE,1,4,0,21080,40.68155,-74.1505
56131-3-433HANGO TISILE176PAQ-1,56131,1/13/2020,1/1/2020,3,HANESBRANDS INC,GO HAITI SA,RIO HAINA,Dominican Republic,36322,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,176,"PAQUET, COLIS",AS SAMANTA,2BIS,SEABOARD MARINE,1,3,0,36322,18.417,-70.017
56141-1-431VIRTROAROOME960PAQ-1,56141,1/13/2020,1/1/2020,1,VIRGINIA DARE EXTRACT CO,TROPIC SA,PORT NEWARK ELIZABETH - NJ,USA,23045,AROME,960,"PAQUET, COLIS",AS SAMANTA,2BIS,SEABOARD MARINE,1,1,0,23045,40.68155,-74.1505
56149-1-431DMKCASLAIIER170CAR-1,56149,1/13/2020,1/1/2020,1,DMK DEUTSCHES MILCHKRONTOR GMBH,CASSIS FRERES SA,BREMEN,Germany,22100,LAIT ENTIER,1700,CARTON,TRINIDAD TRADER,151E,COSCO SHIPPING,1,1,0,22100,53.083332,8.8
56158-1-431LOCRC MARLES724BAL-1,56158,1/13/2020,1/1/2020,1,LOCL INTERNATIONAL INDUSTRY LIMITED,RC TRADING,MANZANILLO - PA,Panama,28040,MARCHANDISE GENERALE,724,BALLES,TRINIDAD TRADER,151E,COSCO SHIPPING,1,1,0,28040,9.364915,-79.88098
56168-1-431TRASOGCARRCE20PAL-1,56168,1/13/2020,1/1/2020,1,TRADEPRO PRODUCTS LLC,SOGEPLAST SA,QINGDAO,China,24668,"CARBONATE, PEROXOCARBONATE, CARBONATE D'AMMONIUM DU COMMERCE",20,PALETTES,TRINIDAD TRADER,151E,COSCO SHIPPING,1,1,0,24668,36.09861,120.37194
56177-21-4321FRIANTLAIDRE807CAR-2,56177,1/13/2020,1/1/2020,21,FRIESLANDCAMPINA,ANTONIO HANDAL & CO,ROTTERDAM,Netherlands,390990,LAIT EN POUDRE,8072,CARTON,TRINIDAD TRADER,151H,HAPAG-LLOYD,1,11,0,195495,51.916668,4.5
56187-1-431PARPARMOTTES265PIE-1,56187,1/13/2020,1/1/2020,1,PARTICULIER,PARTICULIER,KINGSTON,Jamaica,7650,MOTOCYCLETTES,265,PIECES,TRINIDAD TRADER,151H,HAPAG-LLOYD,1,1,0,7650,17.995147,-76.7846006
56197-1-431CAPMINHARNGS281CAR-1,56197,1/13/2020,1/1/2020,1,CAP-PELE HERRING EXPORT INC,MINAYA SPICES,HALIFAX,Canada,26819,HARENGS,2816,CARTON,TRINIDAD TRADER,151E,ZIM LINES,1,1,0,26819,44.65,-63.6
56207-3-433FUJDISFILRES199CAR-1,56207,1/13/2020,1/1/2020,3,FUJITECH MOTOR PARTS,DISTRIBUTION PARTS & CO SA,XIAMEN,China,18094,FILTRES,1997,CARTON,TRINIDAD TRADER,151E,ZIM LINES,1,3,0,18094,24.479794,118.08187
